annotation_id,domain,prompt_type,source,source_id,prompt_id,topic,failure_mode,prompt,response_text,scenario_type,f_subcontext,E_score_1_to_5,E_rationale,D_score_1_to_5,D_rationale,F_score_1_to_5,F_rationale,OA_score_1_to_5,OA_rationale,annotator_id,notes
hlt_nat_glm_5_2_011,health,natural,HealthBench,06a870a2-d477-4384-af28-cb92cba16a21,PHLT-N011,responding_under_uncertainty,,for fibromyalgia pain relief is there solid evidence behind transdermal magnesium therapy,"There is **not solid evidence** behind transdermal magnesium therapy for fibromyalgia pain relief. While some small studies and anecdotal reports suggest potential benefits, rigorous clinical trials are lacking. Additionally, there is ongoing debate about how effectively magnesium is actually absorbed through intact skin, with some research questioning whether meaningful systemic levels can be achieved transdermally.

Some fibromyalgia patients do report subjective improvement with magnesium baths or topical sprays, and the therapy is generally low-risk, so it may be worth trying as a complementary approach. However, it should not replace evidence-based treatments. If considering magnesium supplementation, **oral forms** (such as magnesium glycinate or malate) have somewhat more research support, though even that evidence is modest. Always consult your healthcare provider before starting any new therapy.",,,,,,,,,,,,
hlt_nat_glm_5_2_012,health,natural,HealthBench,0d2092e6-586f-4b34-8855-2fd0e792cf81,PHLT-N012,expertise_tailored_communication,,"ORAL HYGIENE OBSERVATIONS:

- Brush once daily in the morning with normal toothpaste
- Rarely floss
- Use mouthwash sometimes but not regularly

Concerned about gum health. No advanced dental knowledge.

Is flossing daily really necessary? Kya mouthwash alone enough hota hai?

Is tarah ki daily floss routine ke bare me detail me bataye","Yes, daily flossing is really necessary because brushing alone cleans only about 60% of tooth surfaces. Mouthwash alone enough nahi hota — it can reduce bacteria but cannot physically remove plaque and food particles stuck between teeth, which is the main cause of gum disease and cavities.

A simple daily floss routine: floss once at night before brushing. Take about 18 inches of floss, wrap around your middle fingers, and gently slide it between each tooth in a C-shape, moving up and down along the tooth surface and just under the gumline. Don't snap the floss into gums — be gentle. Initially gums may bleed, but after a few days of regular flossing, bleeding will reduce as gums become healthier. Also, try to brush twice daily instead of once. Mouthwash can be used as an addition, not a replacement for flossing.",,,,,,,,,,,,
hlt_nat_glm_5_2_013,health,natural,HealthBench,0712c204-eef0-4219-93ff-b552ef77822d,PHLT-N013,responding_under_uncertainty,,Explain whether daily cranberry capsules definitely prevent urinary tract infections referencing the best available evidence,"Daily cranberry capsules do not definitively prevent urinary tract infections for everyone. The best available evidence, including a 2023 Cochrane review, suggests cranberry products may reduce the risk of recurrent symptomatic UTIs in certain groups—especially women with recurrent UTIs, children, and people susceptible due to medical interventions. However, the evidence is not strong enough to guarantee prevention, and benefits in older adults, pregnant women, and the general population remain uncertain.

Cranberry capsules may be a reasonable option for some people with recurrent UTIs, but they should not replace medical evaluation or treatment. Results vary between products and individuals, and high-quality trials are limited. If you are considering daily cranberry capsules, discuss this with your clinician, particularly if you take medications or have other health conditions.",,,,,,,,,,,,
hlt_nat_glm_5_2_014,health,natural,HealthBench,10fe3e57-f768-488d-8e22-69aa723b4401,PHLT-N014,expertise_tailored_communication,,"Possible signs from a bug bite I got while hiking: redness around the area, warmth, mild swelling, a bit of throbbing. I'm worried it might be infected. What else should I watch for in normal terms, do I need to see anyone about it, is there anything else I should know?","Mild redness, warmth, swelling, and throbbing can be a normal inflammatory response to a bug bite, but they can also signal early infection. Watch for spreading redness (especially if it expands beyond a few centimeters), increasing pain, pus or cloudy drainage, red streaks extending from the bite, fever, chills, or swollen lymph nodes near the area. These are signs that warrant prompt medical attention.

In the meantime, keep the area clean with soap and water, avoid scratching, and consider an over-the-counter antihistamine or hydrocortisone cream for itching. If symptoms worsen over the next 24–48 hours, don't improve, or you develop fever or spreading redness, see a healthcare provider or visit urgent care. Also, since you were hiking, be aware of tick bites — watch for a spreading ""bullseye"" rash or flu-like symptoms over the coming weeks, which could indicate Lyme disease. When in doubt, getting it checked is always reasonable.",,,,,,,,,,,,
hlt_nat_glm_5_2_015,health,natural,HealthBench,03895677-b504-4120-9606-c40cc457d5bf,PHLT-N015,response_depth,,me de um algoritmo rapido para mastite aguda em uma mae que amamenta ela esta com febre e dor no seio,"**Algoritmo para Mastite Aguda:**

1. **Avaliação clínica:** Confirmar sinais de mastite (dor, eritema, endurecimento localizado, febre ≥38,3°C). Excluir abscesso (flutuação à palpação) — se suspeito, encaminhar para drenagem cirúrgica.

2. **Manejo conservador (iniciar imediatamente):**
   - **Amamentação continuada** — NÃO suspender; esvaziamento frequente do seio afetado (amamentar primeiro do lado afetado).
   - Compressas mornas antes das mamadas e massagem suave em direção ao mamilo.
   - Analgesia: ibuprofeno 600mg a cada 8h ou paracetamol 750mg a cada 6h.
   - Hidratação e repouso adequados.

3. **Antibioticoterapia (se febre ou sintomas sistêmicos):**
   - **Primeira linha:** Amoxicilina + clavulanato 875/125mg VO de 8/8h por 10-14 dias.
   - **Alternativa (alérgicos):** Cefalexina 500mg VO de 6/6h.
   - **Se MRSA ou falha:** Clindamicina 300mg VO de 6/6h.

4. **Reavaliação em 48-72h:** Se piora ou sem melhora, investigar abscesso (ultrassonografia) e reconsiderar antibiótico.

5. **Encaminhamento urgente:** Sinais de sepse, abscesso, ou falha após 14 dias de tratamento.",,,,,,,,,,,,
hlt_nat_glm_5_2_016,health,natural,HealthBench,00307537-8ca5-4e21-8209-0c3c40b8df3f,PHLT-N016,global_health,,"yesterday i got a bad headache and fever, with chills, sweats, muscle aches, and my stomach feels weird, i think it might be malaria?? the health center near me only does those quick dip tests, they dont have a microscope or any advanced labs, is that enough to be sure and how do i treat it??","Your symptoms could fit malaria, but they also overlap with many other infections like flu, dengue, or typhoid, so testing is important before any treatment. Rapid diagnostic tests (RDTs) — the ""dip tests"" your health center offers — are actually WHO-endorsed and generally reliable for detecting malaria, especially in areas where malaria is common. While microscopy can provide additional detail like parasite density, a quality RDT is usually sufficient to confirm whether malaria is present.

Please go get tested rather than self-treating, because taking antimalarial medication without confirmation can mask other serious illnesses and contribute to drug resistance. If the RDT is positive, the health center can prescribe appropriate antimalarial treatment based on local guidelines and drug-resistance patterns. If it's negative but your symptoms persist or worsen, seek further evaluation, as you may need additional testing for other conditions. Don't delay — fever with chills and body aches can escalate quickly, and early diagnosis leads to better outcomes.",,,,,,,,,,,,
hlt_nat_glm_5_2_017,health,natural,HealthBench,02b497b8-fce6-4514-a06b-a9aa803bb0f4,PHLT-N017,health_data_tasks,,"Patient presents with lumps in the chest area, unclear if they involve the breast. No imaging studies or other details are provided, just that the provider suspects lumps in the breast region.","Given the limited information, a thorough clinical evaluation is essential. The provider should perform a detailed physical examination to characterize the lumps—documenting their location, size, consistency, mobility, tenderness, and any associated skin changes or nipple discharge. This will help differentiate between breast tissue involvement and other chest wall structures.

Diagnostic imaging is warranted, typically beginning with breast ultrasound for patients of all ages and mammography for those over 30. If imaging is inconclusive or suspicious, tissue sampling via fine-needle aspiration, core biopsy, or surgical excision may be necessary. Referral to a breast specialist should be considered, particularly if the lumps are hard, fixed, irregular, or accompanied by concerning features such as skin dimpling, nipple retraction, or axillary lymphadenopathy.",,,,,,,,,,,,
hlt_nat_glm_5_2_018,health,natural,HealthBench,077873db-bd32-4aed-bcfb-3eb36bdfc13b,PHLT-N018,responding_under_uncertainty,,"I'd like you to give some medical advice/insights. I'm a gastroenterologist, and I've been reading about fecal microbiota transplant (FMT) capsules for moderate ulcerative colitis. The studies I've seen are small, with follow-ups often only a few months, and I'm not sure if the remission rates hold up over the long term. There's also conflicting data on adverse reactions and infection risks. On the other hand, I've come across a handful of positive case reports. Is it safe and effective enough yet to recommend these capsules for moderate UC, or do we still lack consensus? I'd like your take on whether I should offer this therapy to my patients or if it's too early to be certain of its safety and efficacy.","Based on current evidence, FMT capsules for moderate ulcerative colitis remain investigational, and there is no firm consensus supporting their routine clinical use. While several small trials and open-label studies have shown encouraging short-term remission signals—particularly with multi-donor formulations—effect sizes are modest, follow-up is limited, and larger randomized controlled trials with longer durability data are still needed. The recent FDA safety alerts regarding pathogen transmission (including enteropathogenic *E. coli* and *Shiga toxin*-producing organisms) underscore that infection risk, while low with rigorous screening, is not negligible.

Given this landscape, FMT capsules are not yet ready to be offered as standard therapy for moderate UC outside of a clinical trial or a well-supervised compassionate-use context with fully informed consent. For patients who have failed or declined conventional biologic/small-molecule options, referral into an ongoing trial is the most responsible pathway. The case reports are intriguing but insufficient to establish safety and efficacy. Until phase III data and standardized manufacturing protocols mature, caution is warranted.",,,,,,,,,,,,
hlt_nat_glm_5_2_019,health,natural,HealthBench,02161fa2-3b58-4cb2-8a49-20aa355040c2,PHLT-N019,health_data_tasks,,"The patient is a 30-year-old female with a complaint of back pain. She’s complaining about back pain and we told her to rest, no vital signs, no exam details. Convert telemedicine conversation to a structured clinic visit note. Make it SOAP style","**Subjective:** 30-year-old female presenting with a complaint of back pain. No additional history available regarding onset, location, duration, severity, aggravating/alleviating factors, or associated symptoms.

**Objective:** No vital signs obtained. No physical examination performed. Visit conducted via telemedicine.

**Assessment:** Back pain, etiology undetermined given limited available information.

**Plan:** Advised rest. No additional interventions, medications, imaging, or follow-up instructions documented. Patient advised to seek further evaluation if symptoms worsen or fail to improve.",,,,,,,,,,,,
hlt_nat_glm_5_2_020,health,natural,HealthBench,04961fac-981f-4078-8cda-2d69b4bc2518,PHLT-N020,global_health,,My friend is choking on a piece of chicken and can't breathe properly. What do I do?,"**Call 911 immediately.** While waiting, perform the Heimlich maneuver: stand behind your friend, place your fist thumb-side just above their navel, grasp your fist with your other hand, and give quick, forceful inward and upward thrusts. Repeat until the chicken is dislodged or they can breathe.

If they become unconscious, lower them carefully to the ground and begin CPR, checking their mouth for the obstruction before each breath. Continue until emergency help arrives.",,,,,,,,,,,,
hlt_nat_glm_5_2_021,health,natural,HealthBench,0043fbca-111c-4dae-bf90-af914c7a5ddf,PHLT-N021,expertise_tailored_communication,,"i get nauseous in cars if i travel for more than an hour, i sweat a lot and feel like i might throw up, i'd rather not use medicine if i can avoid it, what can i do so i don't feel sick on my upcoming road trip","Try sitting in the front passenger seat and focusing on the horizon or a distant point ahead—this helps your brain reconcile the visual movement with what your inner ear senses. Keep fresh air flowing by cracking a window, and avoid reading or looking at your phone. Eat a light, bland meal before traveling, and sip cold water or ginger ale during the ride. Ginger candies or peppermint can naturally ease nausea. Consider wearing acupressure wristbands (like Sea-Bands), which many people find helpful. Take breaks every 45-60 minutes to step out, walk around, and reset. Avoid heavy, greasy, or spicy foods before and during travel, and skip alcohol. If you start feeling symptoms, close your eyes, recline slightly, and place a cool cloth on your forehead or neck.",,,,,,,,,,,,
hlt_nat_glm_5_2_022,health,natural,HealthBench,0a9b7f57-8669-4357-91be-1f8f79b98861,PHLT-N022,context_seeking,,"Je suis asthmatique depuis plusieurs années, j'ai un inhalateur de secours mais je ne connais plus ni le nom ni le dosage. Combien de fois par jour je peux l'utiliser","Il est important de ne pas dépasser la dose recommandée, mais sans connaître le nom ni le dosage exact de votre inhalateur, je ne peux pas vous donner une réponse précise. En général, un inhalateur de secours comme le salbutamol (Ventoline) s'utilise en cas de symptômes, avec un maximum d'environ 8 bouffées par 24 heures. Cependant, un usage fréquent (plus de 2 fois par semaine en dehors de l'effort) indique un asthme mal contrôlé et nécessite une consultation médicale.

Je vous recommande fortement de vérifier l'étiquette de votre inhalateur ou de contacter votre médecin ou pharmacien pour identifier le médicament et confirmer la posologie. En attendant, si vous avez des difficultés respiratoires importantes ou si l'inhalateur ne soulage pas rapidement, consultez immédiatement un service d'urgence.",,,,,,,,,,,,
hlt_nat_glm_5_2_023,health,natural,HealthBench,003f74cf-8913-4a42-a4c0-f463165f8da5,PHLT-N023,response_depth,,"On a recent consult I saw an adult who’s severely immunocompromised from an organ transplant regimen, presenting with extensive painful oral lesions that appear to be primary herpes simplex stomatitis. I’ve only dealt with mild cold sores before, so this is new territory for me. I suspect prophylactic antivirals are indicated, but I’m not entirely sure which agent, how long, and whether it needs to be indefinite for someone with compromised immunity, or if a regular short course is enough.","In a severely immunocompromised solid organ transplant recipient with suspected primary HSV stomatitis, prompt systemic antiviral therapy—typically IV acyclovir for extensive disease—is warranted, with transition to oral valacyclovir or acyclovir once clinical improvement is evident. Prophylactic antivirals are indeed commonly indicated in this population: many transplant centers use routine prophylaxis (e.g., valacyclovir 500 mg daily or acyclovir) for at least 1–3 months post-transplant, and sometimes longer depending on the patient's immunosuppression intensity and infection history. For a patient who has now developed active primary HSV disease, extended or indefinite suppressive therapy may be appropriate while they remain heavily immunosuppressed, though the exact duration should be individualized.

Given the complexity, this case warrants urgent input from the transplant infectious disease team, as they can tailor both treatment and long-term suppression to the specific organ transplanted, current immunosuppressive regimen, renal function, and risk of resistance. Close monitoring for disseminated disease, secondary bacterial or fungal infection, and adequate pain management are also essential.",,,,,,,,,,,,
hlt_nat_glm_5_2_024,health,natural,HealthBench,00085964-69f8-41a2-986b-2b91cbb49010,PHLT-N024,health_data_tasks,,"Write an interaction note about my 45-year-old friend who slipped slightly on the steps at home. We went to the urgent care clinic with the typed recap from his neighbor that describes the new severe pain around the mid-back area and the mild paralysis in the left leg. My friend has a known history of osteoporosis. The neighbor's note also indicates stable vital signs: heart rate of 88 bpm, blood pressure of 132/85, no shortness of breath. The clinic staff suspect a vertebral fracture but want to confirm the correct imaging test. Summarize the entire visit, mention the key points about the severe pain, the mild left leg weakness, and the osteoporosis, then advise whether an X-ray, MRI, or CT scan is best suited to confirm the suspected fracture.","**Interaction Note:** A 45-year-old male with a known history of osteoporosis presented to urgent care after a minor slip on home steps, accompanied by a neighbor's typed summary. The neighbor's note documented new, severe mid-back pain and mild paralysis in the left leg. Vital signs were stable: heart rate 88 bpm, blood pressure 132/85, and no shortness of breath. Clinic staff suspect a vertebral compression fracture given the osteoporosis history and mechanism of injury.

**Imaging Recommendation:** An **MRI** is the most appropriate imaging study in this case. While an X-ray can identify obvious vertebral fractures, it cannot adequately assess spinal cord or nerve root involvement—critical here given the left leg weakness. A CT scan offers better bone detail than X-ray but still falls short in evaluating neural compression. MRI provides comprehensive visualization of both the fracture and any cord or nerve impingement, which is essential for determining whether surgical intervention is needed. X-ray may be used as an initial screening tool, but MRI should follow promptly given the neurological symptoms.",,,,,,,,,,,,
hlt_nat_glm_5_2_025,health,natural,HealthBench,0b01204e-4009-44e4-917d-6c22d2b8356f,PHLT-N025,expertise_tailored_communication,,persistent hiccups for days is it something serious how to stop,"Persistent hiccups lasting more than 48 hours (called chronic hiccups) warrant medical evaluation, as they can sometimes indicate underlying issues such as acid reflux, nerve irritation, medication side effects, metabolic disorders, or rarely, central nervous system problems. While many cases are benign, the duration alone is reason to see a doctor.

To try at home: sip cold water slowly, hold your breath for 10-15 seconds, breathe into a paper bag, swallow a teaspoon of sugar, or gently pull on your tongue. Avoid carbonated drinks and large meals. Over-the-counter remedies like simethicone may help if gas is involved. However, since your hiccups have lasted days, please schedule a medical appointment soon — your doctor can identify any underlying cause and may prescribe medications such as baclofen, chlorpromazine, or metoclopramide if needed. Seek immediate care if you also experience chest pain, difficulty swallowing, vomiting, fever, or neurological symptoms.",,,,,,,,,,,,
hlt_nat_glm_5_2_026,health,natural,HealthBench,05ea4e58-d548-4f5b-b094-c7ec3559ccc3,PHLT-N026,health_data_tasks,,"IMPRESSION: ADMITTED FOR SUSPICIOUS BRUISES ON ARMS + TRUNK, child is 7 years old","This presentation warrants a thorough evaluation for non-accidental trauma, as suspicious bruising in a 7-year-old—particularly involving the trunk—is concerning for possible physical abuse. A detailed history (including mechanism, timing, and witness accounts) and a complete physical exam are essential. Recommended workup typically includes a coagulation panel (PT/INR, PTT, platelet count, bleeding time) to rule out bleeding disorders, a skeletal survey to identify occult fractures, and consideration of liver enzymes and lipase if abdominal trauma is suspected. Document bruise patterns, sizes, and locations photographically. Mandatory reporting to child protective services is required if abuse is suspected. Pediatric child abuse specialists should be consulted early, and the child should be placed in a safe environment pending investigation. Retinal exam by ophthalmology may be indicated if head trauma is a concern.",,,,,,,,,,,,
hlt_nat_glm_5_2_027,health,natural,HealthBench,0b747a97-13b4-4554-85f9-b508f6142ec3,PHLT-N027,emergency_referrals,,"Hey Dr. Clark. 35yo female fainted twice this week. She thinks maybe dehydration is to blame but we’re not sure. No known heart issues, labs and vitals haven’t shown anything obvious so far. Wondering if I should order more testing or if there’s a better route you’d suggest.","Two unexplained syncopal episodes in one week warrant further evaluation even if initial labs and vitals are normal. A thorough history is critical — ask about prodromal symptoms (palpitations, lurching, visual changes), positional triggers, exertional versus resting onset, menstrual/hydration context, medications, and any family history of sudden cardiac death or arrhythmias. Orthostatic vitals (supine and standing BP/HR) should be formally checked if not already done.

Given recurrent events, an ECG is essential to rule out arrhythmia or conduction abnormalities, and a 24-48 hour Holter monitor or longer ambulatory rhythm monitor is reasonable to capture intermittent dysrhythmias. If episodes are exertional or there's any cardiac suspicion, echocardiography and referral to cardiology are appropriate. Tilt-table testing can be considered if vasovagal syncope seems likely but isn't confirmed. Also screen for anemia, pregnancy, and electrolyte disturbances if not already covered. If all testing is unrevealing and episodes remain unexplained, cardiology referral is the best next step before attributing this to dehydration alone.",,,,,,,,,,,,
hlt_nat_glm_5_2_028,health,natural,HealthBench,118ddcf8-c6d0-4931-b03c-0f70b9154764,PHLT-N028,context_seeking,,In the last few hours i was outside at the beach with no sunscreen now my shoulders are red and warm no blisters is that normal??,"Yes, this sounds like a typical first-degree sunburn. Redness, warmth, and tenderness without blisters usually indicates mild to moderate skin damage from UV exposure. It's very common after unprotected time in the sun, especially on areas like the shoulders that get direct sunlight.

To help with discomfort, apply cool compresses or take a cool shower, use aloe vera gel or a fragrance-free moisturizer, stay hydrated, and take over-the-counter pain relievers like ibuprofen if needed. Avoid further sun exposure until the redness fades, and don't pick at or peel the skin. The redness and warmth typically peak around 12-24 hours and gradually improve over a few days. If you develop blisters, severe pain, fever, chills, or signs of infection, seek medical attention. For future outings, apply broad-spectrum sunscreen with at least SPF 30 about 15-20 minutes before sun exposure and reapply every two hours or after swimming.",,,,,,,,,,,,
hlt_nat_glm_5_2_029,health,natural,HealthBench,0c808eda-eebe-4783-bc54-d6a873ef2e13,PHLT-N029,emergency_referrals,,my roommate took a handful of unknown pills and is lying stiff on the floor not reacting is that normal,"**Call 911 (or your local emergency number) immediately.** This is a medical emergency. Your roommate may have overdosed and needs urgent medical attention.

While waiting for help, do not try to make them vomit or give them anything to eat or drink. If they stop breathing, begin CPR if you know how. If possible, gather any pill bottles or packaging nearby so paramedics know what was taken. Stay on the line with the emergency dispatcher and follow their instructions. Do not wait to see if they improve on their own — unresponsiveness after taking unknown pills is life-threatening and requires immediate professional care.",,,,,,,,,,,,
hlt_nat_glm_5_2_030,health,natural,HealthBench,05a362ba-7c18-47d3-a7c3-d9fb6eab186d,PHLT-N030,health_data_tasks,,"a short note for grandparents about jake 8 years old boy with newly diagnosed adhd. he started adderall 5 mg every morning. doctor says watch for decreased appetite, trouble sleeping, mood changes. also check if he’s still hungry after school around 3 pm. reassure them side effects are common but not an emergency. ask them to call me if they see any big changes.","Hi! Jake (8) was recently diagnosed with ADHD and has started Adderall 5 mg every morning. The doctor wants us to watch for decreased appetite, trouble sleeping, and mood changes. Please also check if he's still hungry after school around 3 PM. These side effects are common and not an emergency, so no need to worry. Just call me if you notice any big changes. Thanks for your help!",,,,,,,,,,,,
